name,target
tool_1260.wav,tool
t_knocking_door_0089_time_stretch_9.wav,knocking_door
tool_0731.wav,tool
bg_0054_time_stretch_0.wav,bags
tool_0224.wav,tool
bg_0009_time_stretch_3.wav,bags
d_0011_time_stretch_8.wav,door
t_door_0015_time_stretch_6.wav,door
t_keyboard_0057_time_stretch_1.wav,keyboard
ring_0559.wav,ring
ring_0539.wav,ring
d_0022_time_stretch_6.wav,door
t_keyboard_0047_time_stretch_0.wav,keyboard
d_0009_time_stretch_2.wav,door
keyboard_0006.wav,keyboard
door_0064_time_stretch_10.wav,door
tool_1159.wav,tool
door_0060_time_stretch_5.wav,door
ring_0254.wav,ring
door_0038_time_stretch_8.wav,door
t_door_0007_time_stretch_11.wav,door
d_0031_time_stretch_7.wav,door
tool_1637.wav,tool
tt_kd_0021_time_stretch_6.wav,knocking_door
speech_0022_slice_3.wav,speech
background_0044_time_stretch_13.wav,background
d_0045_time_stretch_13.wav,door
tool_0357.wav,tool
bg_0108_time_stretch_3.wav,bags
tool_0391.wav,tool
tool_0632.wav,tool
knocking_door_0028.wav,knocking_door
k_0101.wav,keyboard
tool_1202.wav,tool
ring_0126.wav,ring
door_0006_time_stretch_5.wav,door
t_knocking_door_0063_time_stretch_5.wav,knocking_door
tool_0414.wav,tool
bg_0200.wav,bags
t_door_0088_time_stretch_1.wav,door
background_0050_time_stretch_10.wav,background
t_knocking_door_0010_time_stretch_7.wav,knocking_door
t_bags_0073.wav,bags
k_0045_time_stretch_0.wav,keyboard
tt_kd_0022_time_stretch_10.wav,knocking_door
t_bags_0076_time_stretch_3.wav,bags
d_0090_time_stretch_10.wav,door
background_0032_time_stretch_11.wav,background
tt_kd_0017_time_stretch_9.wav,knocking_door
t_knocking_door_0082.wav,knocking_door
d_0024_time_stretch_1.wav,door
door_0065_time_stretch_7.wav,door
door_0021_time_stretch_2.wav,door
tool_1384.wav,tool
tool_1470.wav,tool
background_0021_time_stretch_1.wav,background
ring_0069.wav,ring
k_0105_time_stretch_1.wav,keyboard
speech_0086.wav,speech
bg_0057.wav,bags
knocking_door_0023_time_stretch_10.wav,knocking_door
k_0038_time_stretch_2.wav,keyboard
door_0053_time_stretch_8.wav,door
bg_0158_time_stretch_0.wav,bags
bg_0098_time_stretch_1.wav,bags
background_0029_time_stretch_5.wav,background
tt_kd_0002_time_stretch_1.wav,knocking_door
knocking_door_0019_time_stretch_4.wav,knocking_door
t_knocking_door_0080_time_stretch_10.wav,knocking_door
d_0031_time_stretch_3.wav,door
keyboard_0038_time_stretch_0.wav,keyboard
ring_0606.wav,ring
t_door_0018_time_stretch_0.wav,door
t_bags_0019_time_stretch_3.wav,bags
ring_0430.wav,ring
t_door_0035_time_stretch_5.wav,door
knocking_door_0011_time_stretch_10.wav,knocking_door
background_0057_time_stretch_8.wav,background
tool_0053.wav,tool
tt_kd_0013_time_stretch_6.wav,knocking_door
bg_0193_time_stretch_3.wav,bags
ring_0213.wav,ring
background_0061_time_stretch_6.wav,background
knocking_door_0009_time_stretch_7.wav,knocking_door
bg_0166.wav,bags
bg_0098.wav,bags
bags_0024.wav,bags
k_0057_time_stretch_1.wav,keyboard
bg_0162_time_stretch_0.wav,bags
background_0045_time_stretch_7.wav,background
d_0057_time_stretch_8.wav,door
tool_0644.wav,tool
k_0092_time_stretch_3.wav,keyboard
background_0013_time_stretch_11.wav,background
t_bags_0083_time_stretch_3.wav,bags
t_knocking_door_0002_time_stretch_11.wav,knocking_door
knocking_door_0049_time_stretch_3.wav,knocking_door
ring_0037.wav,ring
d_0102_time_stretch_4.wav,door
background_0012_time_stretch_0.wav,background
d_0005_time_stretch_2.wav,door
d_0090_time_stretch_4.wav,door
t_keyboard_0020.wav,keyboard
t_ring_0043.wav,ring
t_door_0022_time_stretch_10.wav,door
d_0002_time_stretch_3.wav,door
ring_0625.wav,ring
t_door_0051_time_stretch_13.wav,door
d_0100_time_stretch_6.wav,door
tool_1623.wav,tool
t_keyboard_0028.wav,keyboard
t_door_0082_time_stretch_0.wav,door
t_knocking_door_0033_time_stretch_3.wav,knocking_door
ring_0121.wav,ring
speech_0002_slice_4.wav,speech
t_door_0058_time_stretch_1.wav,door
ring_0413.wav,ring
tool_0846.wav,tool
ring_0242.wav,ring
ring_0515.wav,ring
d_0073_time_stretch_3.wav,door
t_knocking_door_0039_time_stretch_8.wav,knocking_door
t_knocking_door_0059_time_stretch_11.wav,knocking_door
d_0081_time_stretch_5.wav,door
t_door_0055_time_stretch_11.wav,door
bg_0025_time_stretch_3.wav,bags
k_0068_time_stretch_0.wav,keyboard
d_0098_time_stretch_3.wav,door
background_0067_time_stretch_1.wav,background
tool_1530.wav,tool
tool_0730.wav,tool
knocking_door_0027.wav,knocking_door
k_0015_time_stretch_2.wav,keyboard
ring_0480.wav,ring
bg_0179_time_stretch_0.wav,bags
bags_0008.wav,bags
background_0061_time_stretch_9.wav,background
door_0070_time_stretch_6.wav,door
d_0029_time_stretch_5.wav,door
tool_1141.wav,tool
t_door_0007.wav,door
door_0053_time_stretch_4.wav,door
t_keyboard_0065_time_stretch_1.wav,keyboard
t_keyboard_0011.wav,keyboard
d_0040_time_stretch_6.wav,door
background_0038_time_stretch_0.wav,background
d_0023_time_stretch_1.wav,door
t_keyboard_0003.wav,keyboard
d_0078_time_stretch_9.wav,door
t_ring_0042.wav,ring
t_door_0051_time_stretch_3.wav,door
d_0099_time_stretch_11.wav,door
bg_0024_time_stretch_3.wav,bags
d_0100_time_stretch_3.wav,door
tool_0097.wav,tool
door_0013_time_stretch_3.wav,door
tt_kd_0008_time_stretch_11.wav,knocking_door
tool_1223.wav,tool
tool_1142.wav,tool
ring_0594.wav,ring
tool_0063.wav,tool
d_0042_time_stretch_2.wav,door
tool_1080.wav,tool
speech_0033_slice_3.wav,speech
door_0029_time_stretch_7.wav,door
t_knocking_door_0015_time_stretch_7.wav,knocking_door
k_0123_time_stretch_0.wav,keyboard
k_0011_time_stretch_3.wav,keyboard
t_door_0013_time_stretch_10.wav,door
door_0062_time_stretch_3.wav,door
ring_0271.wav,ring
t_bags_0087_time_stretch_1.wav,bags
tool_0553.wav,tool
ring_0282.wav,ring
t_door_0035_time_stretch_2.wav,door
t_door_0089_time_stretch_11.wav,door
tool_0758.wav,tool
background_0069_time_stretch_6.wav,background
background_0004_time_stretch_2.wav,background
tool_0577.wav,tool
t_bags_0024_time_stretch_0.wav,bags
ring_0473.wav,ring
tool_0294.wav,tool
bg_0061_time_stretch_3.wav,bags
background_0002_time_stretch_3.wav,background
t_knocking_door_0004_time_stretch_10.wav,knocking_door
d_0089_time_stretch_13.wav,door
tool_0895.wav,tool
tool_1158.wav,tool
tool_1374.wav,tool
ring_0096.wav,ring
background_0045_time_stretch_12.wav,background
door_0065_time_stretch_11.wav,door
d_0104.wav,door
t_door_0004_time_stretch_2.wav,door
knocking_door_0009_time_stretch_8.wav,knocking_door
keyboard_0019_time_stretch_3.wav,keyboard
d_0004_time_stretch_0.wav,door
door_0036_time_stretch_1.wav,door
bg_0102_time_stretch_1.wav,bags
ring_0058.wav,ring
t_door_0042_time_stretch_2.wav,door
background_0012_time_stretch_3.wav,background
d_0080_time_stretch_6.wav,door
d_0022_time_stretch_9.wav,door
d_0057_time_stretch_9.wav,door
tt_kd_0021_time_stretch_5.wav,knocking_door
bg_0113_time_stretch_3.wav,bags
k_0007_time_stretch_2.wav,keyboard
d_0082_time_stretch_13.wav,door
door_0034_time_stretch_11.wav,door
t_door_0007_time_stretch_6.wav,door
door_0032_time_stretch_7.wav,door
door_0054_time_stretch_2.wav,door
ring_0535.wav,ring
keyboard_0018.wav,keyboard
door_0052_time_stretch_11.wav,door
t_door_0042_time_stretch_10.wav,door
knocking_door_0039_time_stretch_11.wav,knocking_door
t_door_0082_time_stretch_7.wav,door
d_0029_time_stretch_13.wav,door
tool_0957.wav,tool
tool_0954.wav,tool
tool_1343.wav,tool
door_0011.wav,door
d_0017_time_stretch_4.wav,door
knocking_door_0022_time_stretch_10.wav,knocking_door
d_0058_time_stretch_4.wav,door
t_bags_0053.wav,bags
tool_0482.wav,tool
speech_0072.wav,speech
ring_0467.wav,ring
k_0127.wav,keyboard
background_0072_time_stretch_11.wav,background
bg_0023_time_stretch_3.wav,bags
tool_0861.wav,tool
d_0058_time_stretch_13.wav,door
door_0068_time_stretch_6.wav,door
t_keyboard_0082_time_stretch_3.wav,keyboard
d_0084_time_stretch_6.wav,door
tool_0576.wav,tool
background_0047_time_stretch_7.wav,background
tool_0690.wav,tool
ring_0471.wav,ring
bags_0032.wav,bags
d_0104_time_stretch_5.wav,door
tool_0198.wav,tool
bg_0028_time_stretch_0.wav,bags
k_0055_time_stretch_0.wav,keyboard
tool_0875.wav,tool
knocking_door_0016_time_stretch_7.wav,knocking_door
door_0073_time_stretch_7.wav,door
t_knocking_door_0034_time_stretch_7.wav,knocking_door
d_0049_time_stretch_10.wav,door
d_0046_time_stretch_11.wav,door
bg_0121_time_stretch_3.wav,bags
door_0060_time_stretch_1.wav,door
t_keyboard_0024_time_stretch_0.wav,keyboard
d_0088_time_stretch_0.wav,door
door_0033_time_stretch_2.wav,door
bg_0146_time_stretch_1.wav,bags
tool_1108.wav,tool
t_door_0033_time_stretch_1.wav,door
k_0112_time_stretch_0.wav,keyboard
bg_0074_time_stretch_1.wav,bags
d_0039.wav,door
t_door_0027_time_stretch_9.wav,door
k_0051_time_stretch_3.wav,keyboard
tool_0996.wav,tool
t_bags_0041_time_stretch_1.wav,bags
ring_0390.wav,ring
tool_0105.wav,tool
d_0037_time_stretch_10.wav,door
t_keyboard_0007_time_stretch_1.wav,keyboard
ring_0375.wav,ring
tool_0064.wav,tool
bg_0086.wav,bags
keyboard_0045.wav,keyboard
background_0072_time_stretch_4.wav,background
speech_0019.wav,speech
d_0053_time_stretch_9.wav,door
tool_1038.wav,tool
bg_0021_time_stretch_0.wav,bags
bg_0095_time_stretch_0.wav,bags
door_0008_time_stretch_8.wav,door
background_0028_time_stretch_9.wav,background
d_0002_time_stretch_9.wav,door
bg_0081_time_stretch_0.wav,bags
tool_0681.wav,tool
tool_1518.wav,tool
tool_1456.wav,tool
background_0074_time_stretch_8.wav,background
t_knocking_door_0076_time_stretch_8.wav,knocking_door
speech_0055.wav,speech
bags_0025.wav,bags
ring_0042.wav,ring
background_0019_time_stretch_4.wav,background
t_knocking_door_0003_time_stretch_11.wav,knocking_door
tool_0343.wav,tool
tool_0837.wav,tool
tool_1031.wav,tool
t_door_0046_time_stretch_0.wav,door
door_0056_time_stretch_7.wav,door
d_0047_time_stretch_2.wav,door
t_keyboard_0006_time_stretch_2.wav,keyboard
tool_0527.wav,tool
tool_0079.wav,tool
tool_1072.wav,tool
ring_0200.wav,ring
t_knocking_door_0055_time_stretch_3.wav,knocking_door
d_0030_time_stretch_3.wav,door
background_0042_time_stretch_0.wav,background
bags_0037_time_stretch_0.wav,bags
t_knocking_door_0071_time_stretch_7.wav,knocking_door
tool_0517.wav,tool
t_knocking_door_0048_time_stretch_5.wav,knocking_door
door_0036_time_stretch_13.wav,door
t_keyboard_0081_time_stretch_2.wav,keyboard
tool_0365.wav,tool
bags_0043.wav,bags
door_0015_time_stretch_13.wav,door
door_0061.wav,door
knocking_door_0048_time_stretch_6.wav,knocking_door
tool_0669.wav,tool
tool_0196.wav,tool
bg_0145_time_stretch_1.wav,bags
tool_0753.wav,tool
background_0027_time_stretch_1.wav,background
tool_0647.wav,tool
background_0048_time_stretch_7.wav,background
d_0093_time_stretch_13.wav,door
t_knocking_door_0017_time_stretch_2.wav,knocking_door
bg_0176.wav,bags
background_0014_time_stretch_0.wav,background
t_knocking_door_0059_time_stretch_6.wav,knocking_door
d_0012_time_stretch_2.wav,door
t_keyboard_0074_time_stretch_0.wav,keyboard
background_0020_time_stretch_3.wav,background
d_0102_time_stretch_3.wav,door
tool_1016.wav,tool
d_0076_time_stretch_7.wav,door
k_0091_time_stretch_0.wav,keyboard
t_knocking_door_0042.wav,knocking_door
door_0026_time_stretch_8.wav,door
t_knocking_door_0053_time_stretch_7.wav,knocking_door
d_0030_time_stretch_13.wav,door
tool_1316.wav,tool
d_0007_time_stretch_0.wav,door
tool_0029.wav,tool
background_0062_time_stretch_3.wav,background
tool_1537.wav,tool
knocking_door_0052_time_stretch_2.wav,knocking_door
t_ring_0020.wav,ring
ring_0469.wav,ring
ring_0151.wav,ring
d_0073_time_stretch_9.wav,door
background_0062.wav,background
t_bags_0027_time_stretch_3.wav,bags
d_0070.wav,door
t_knocking_door_0033_time_stretch_11.wav,knocking_door
background_0018_time_stretch_3.wav,background
d_0030_time_stretch_10.wav,door
t_ring_0015.wav,ring
bg_0173.wav,bags
d_0054_time_stretch_6.wav,door
t_keyboard_0037_time_stretch_3.wav,keyboard
bg_0018_time_stretch_0.wav,bags
background_0053_time_stretch_4.wav,background
background_0060_time_stretch_8.wav,background
tool_0410.wav,tool
tool_0910.wav,tool
k_0071.wav,keyboard
background_0013_time_stretch_8.wav,background
t_knocking_door_0075_time_stretch_11.wav,knocking_door
bags_0036_time_stretch_0.wav,bags
t_knocking_door_0023_time_stretch_6.wav,knocking_door
tool_0109.wav,tool
ring_0584.wav,ring
background_0013_time_stretch_3.wav,background
bg_0105_time_stretch_0.wav,bags
t_door_0003_time_stretch_5.wav,door
k_0122_time_stretch_1.wav,keyboard
bg_0002.wav,bags
t_knocking_door_0076_time_stretch_6.wav,knocking_door
speech_0024_slice_1.wav,speech
k_0053_time_stretch_2.wav,keyboard
ring_0506.wav,ring
knocking_door_0002_time_stretch_5.wav,knocking_door
bg_0119_time_stretch_1.wav,bags
tool_0852.wav,tool
t_knocking_door_0025_time_stretch_2.wav,knocking_door
background_0006_time_stretch_1.wav,background
knocking_door_0007_time_stretch_7.wav,knocking_door
tt_k_0001_time_stretch_1.wav,keyboard
background_0027_time_stretch_2.wav,background
tool_0419.wav,tool
d_0032_time_stretch_7.wav,door
tt_kd_0020_time_stretch_6.wav,knocking_door
tt_k_0008.wav,keyboard
background_0070_time_stretch_11.wav,background
background_0026_time_stretch_7.wav,background
t_knocking_door_0004_time_stretch_7.wav,knocking_door
t_ring_0032.wav,ring
k_0109_time_stretch_1.wav,keyboard
tool_0742.wav,tool
d_0030_time_stretch_11.wav,door
t_door_0058_time_stretch_11.wav,door
d_0083_time_stretch_2.wav,door
tt_kd_0009_time_stretch_11.wav,knocking_door
tool_0206.wav,tool
k_0030_time_stretch_3.wav,keyboard
d_0026_time_stretch_7.wav,door
keyboard_0042_time_stretch_1.wav,keyboard
d_0107_time_stretch_11.wav,door
door_0023_time_stretch_4.wav,door
background_0018_time_stretch_5.wav,background
knocking_door_0043_time_stretch_10.wav,knocking_door
knocking_door_0028_time_stretch_6.wav,knocking_door
keyboard_0008.wav,keyboard
d_0046_time_stretch_7.wav,door
ring_0466.wav,ring
tt_kd_0009_time_stretch_3.wav,knocking_door
k_0056_time_stretch_1.wav,keyboard
d_0051_time_stretch_2.wav,door
tool_0278.wav,tool
t_door_0010_time_stretch_3.wav,door
d_0066.wav,door
d_0106.wav,door
ring_0081.wav,ring
background_0034_time_stretch_5.wav,background
d_0059_time_stretch_4.wav,door
k_0039.wav,keyboard
t_door_0063_time_stretch_10.wav,door
background_0017_time_stretch_3.wav,background
d_0073_time_stretch_5.wav,door
t_knocking_door_0023_time_stretch_4.wav,knocking_door
door_0010_time_stretch_8.wav,door
keyboard_0016_time_stretch_2.wav,keyboard
tool_1617.wav,tool
speech_0037_slice_1.wav,speech
background_0069_time_stretch_2.wav,background
tool_0653.wav,tool
t_keyboard_0011_time_stretch_2.wav,keyboard
t_knocking_door_0025_time_stretch_3.wav,knocking_door
bg_0171_time_stretch_3.wav,bags
bg_0089_time_stretch_1.wav,bags
k_0023_time_stretch_3.wav,keyboard
door_0070.wav,door
ring_0513.wav,ring
d_0026.wav,door
tool_1302.wav,tool
bg_0093_time_stretch_3.wav,bags
door_0016_time_stretch_0.wav,door
tt_k_0006_time_stretch_2.wav,keyboard
d_0021_time_stretch_13.wav,door
background_0027_time_stretch_5.wav,background
t_knocking_door_0084_time_stretch_8.wav,knocking_door
d_0010_time_stretch_3.wav,door
knocking_door_0035_time_stretch_3.wav,knocking_door
door_0038_time_stretch_4.wav,door
bg_0056_time_stretch_1.wav,bags
background_0056_time_stretch_2.wav,background
d_0103_time_stretch_2.wav,door
t_knocking_door_0062_time_stretch_10.wav,knocking_door
d_0055_time_stretch_11.wav,door
background_0062_time_stretch_13.wav,background
background_0050_time_stretch_12.wav,background
t_door_0074_time_stretch_1.wav,door
knocking_door_0018_time_stretch_6.wav,knocking_door
bags_0023.wav,bags
t_bags_0005.wav,bags
bags_0006_time_stretch_3.wav,bags
d_0089_time_stretch_6.wav,door
tool_0908.wav,tool
background_0035_time_stretch_1.wav,background
tool_0966.wav,tool
tt_kd_0014_time_stretch_11.wav,knocking_door
knocking_door_0027_time_stretch_5.wav,knocking_door
tool_0434.wav,tool
tool_0605.wav,tool
knocking_door_0019_time_stretch_7.wav,knocking_door
t_door_0027_time_stretch_7.wav,door
knocking_door_0051_time_stretch_1.wav,knocking_door
background_0039_time_stretch_2.wav,background
t_knocking_door_0046_time_stretch_10.wav,knocking_door
door_0072_time_stretch_0.wav,door
door_0013_time_stretch_7.wav,door
d_0066_time_stretch_8.wav,door
t_door_0013_time_stretch_2.wav,door
k_0072_time_stretch_1.wav,keyboard
tool_0469.wav,tool
tool_1506.wav,tool
tool_1293.wav,tool
background_0027_time_stretch_6.wav,background
bg_0014.wav,bags
background_0045_time_stretch_2.wav,background
ring_0599.wav,ring
keyboard_0040_time_stretch_2.wav,keyboard
ring_0385.wav,ring
background_0059_time_stretch_10.wav,background
bg_0128_time_stretch_1.wav,bags
background_0012_time_stretch_1.wav,background
tool_1270.wav,tool
tool_0989.wav,tool
t_knocking_door_0003_time_stretch_8.wav,knocking_door
ring_0002.wav,ring
background_0032_time_stretch_5.wav,background
d_0024_time_stretch_8.wav,door
d_0023.wav,door
t_knocking_door_0047_time_stretch_3.wav,knocking_door
tool_0556.wav,tool
t_door_0066_time_stretch_4.wav,door
bags_0031.wav,bags
door_0062_time_stretch_8.wav,door
t_door_0076_time_stretch_5.wav,door
speech_0037.wav,speech
keyboard_0005_time_stretch_1.wav,keyboard
t_door_0062_time_stretch_2.wav,door
t_knocking_door_0086_time_stretch_2.wav,knocking_door
tool_0564.wav,tool
k_0107_time_stretch_3.wav,keyboard
door_0007_time_stretch_6.wav,door
background_0049_time_stretch_12.wav,background
d_0003_time_stretch_0.wav,door
t_knocking_door_0086_time_stretch_8.wav,knocking_door
bg_0150_time_stretch_1.wav,bags
door_0056.wav,door
t_knocking_door_0055_time_stretch_4.wav,knocking_door
t_keyboard_0054_time_stretch_2.wav,keyboard
door_0073.wav,door
t_knocking_door_0069_time_stretch_8.wav,knocking_door
bg_0189_time_stretch_3.wav,bags
t_knocking_door_0049_time_stretch_9.wav,knocking_door
background_0053_time_stretch_3.wav,background
d_0090_time_stretch_9.wav,door
door_0010.wav,door
background_0008_time_stretch_1.wav,background
d_0059_time_stretch_10.wav,door
t_knocking_door_0069_time_stretch_4.wav,knocking_door
background_0073_time_stretch_12.wav,background
k_0059.wav,keyboard
t_keyboard_0010_time_stretch_2.wav,keyboard
d_0076_time_stretch_9.wav,door
d_0043_time_stretch_6.wav,door
tool_1064.wav,tool
tool_0498.wav,tool
d_0027_time_stretch_11.wav,door
door_0074_time_stretch_6.wav,door
door_0060_time_stretch_8.wav,door
tool_0985.wav,tool
tool_0536.wav,tool
t_bags_0030_time_stretch_3.wav,bags
bg_0135_time_stretch_1.wav,bags
background_0053_time_stretch_8.wav,background
tt_kd_0010.wav,knocking_door
background_0002_time_stretch_6.wav,background
t_door_0082_time_stretch_9.wav,door
door_0024_time_stretch_8.wav,door
t_door_0007_time_stretch_2.wav,door
ring_0419.wav,ring
d_0067.wav,door
ring_0140.wav,ring
d_0045_time_stretch_3.wav,door
bg_0013.wav,bags
t_knocking_door_0056_time_stretch_5.wav,knocking_door
bg_0075_time_stretch_1.wav,bags
d_0029_time_stretch_3.wav,door
t_knocking_door_0010_time_stretch_4.wav,knocking_door
d_0079_time_stretch_4.wav,door
tool_0220.wav,tool
k_0089_time_stretch_2.wav,keyboard
d_0053_time_stretch_1.wav,door
bg_0140_time_stretch_1.wav,bags
tool_1030.wav,tool
tool_0037.wav,tool
t_door_0036_time_stretch_3.wav,door
tt_kd_0008_time_stretch_8.wav,knocking_door
background_0045_time_stretch_11.wav,background
door_0012_time_stretch_0.wav,door
d_0089_time_stretch_7.wav,door
tool_1587.wav,tool
keyboard_0005_time_stretch_2.wav,keyboard
d_0080_time_stretch_9.wav,door
door_0017_time_stretch_6.wav,door
t_keyboard_0020_time_stretch_0.wav,keyboard
k_0098_time_stretch_3.wav,keyboard
t_door_0006_time_stretch_4.wav,door
ring_0263.wav,ring
d_0035_time_stretch_8.wav,door
t_knocking_door_0009_time_stretch_10.wav,knocking_door
knocking_door_0038_time_stretch_9.wav,knocking_door
keyboard_0026.wav,keyboard
k_0015.wav,keyboard
door_0073_time_stretch_4.wav,door
door_0016_time_stretch_7.wav,door
background_0005_time_stretch_13.wav,background
door_0015_time_stretch_8.wav,door
bg_0200_time_stretch_0.wav,bags
door_0035_time_stretch_5.wav,door
tt_k_0012_time_stretch_0.wav,keyboard
k_0037_time_stretch_3.wav,keyboard
speech_0020_slice_2.wav,speech
d_0054_time_stretch_7.wav,door
t_door_0031_time_stretch_11.wav,door
background_0032_time_stretch_13.wav,background
knocking_door_0045_time_stretch_11.wav,knocking_door
t_door_0078.wav,door
t_knocking_door_0046.wav,knocking_door
background_0070_time_stretch_4.wav,background
t_door_0024_time_stretch_1.wav,door
k_0040.wav,keyboard
bg_0115_time_stretch_0.wav,bags
t_bags_0027.wav,bags
bg_0132_time_stretch_1.wav,bags
door_0044_time_stretch_5.wav,door
d_0046_time_stretch_5.wav,door
tt_k_0009_time_stretch_1.wav,keyboard
t_door_0010_time_stretch_1.wav,door
t_door_0083_time_stretch_7.wav,door
t_keyboard_0078_time_stretch_0.wav,keyboard
d_0077_time_stretch_4.wav,door
tool_1089.wav,tool
t_door_0063_time_stretch_4.wav,door
knocking_door_0002_time_stretch_8.wav,knocking_door
k_0033_time_stretch_1.wav,keyboard
k_0046_time_stretch_0.wav,keyboard
t_knocking_door_0067_time_stretch_1.wav,knocking_door
door_0042_time_stretch_5.wav,door
door_0031_time_stretch_8.wav,door
tool_0123.wav,tool
background_0018_time_stretch_2.wav,background
t_door_0089.wav,door
ring_0423.wav,ring
background_0028_time_stretch_7.wav,background
background_0042_time_stretch_9.wav,background
t_door_0065_time_stretch_7.wav,door
background_0029_time_stretch_10.wav,background
ring_0477.wav,ring
background_0020_time_stretch_5.wav,background
tool_1594.wav,tool
background_0056.wav,background
tool_0964.wav,tool
t_bags_0012_time_stretch_3.wav,bags
t_bags_0080.wav,bags
tool_1129.wav,tool
knocking_door_0008.wav,knocking_door
d_0052_time_stretch_13.wav,door
background_0026_time_stretch_13.wav,background
tool_0156.wav,tool
background_0074_time_stretch_3.wav,background
d_0006_time_stretch_8.wav,door
background_0004_time_stretch_6.wav,background
tool_1401.wav,tool
tool_0181.wav,tool
t_door_0055_time_stretch_6.wav,door
tt_kd_0014_time_stretch_2.wav,knocking_door
ring_0343.wav,ring
tool_1483.wav,tool
keyboard_0017_time_stretch_1.wav,keyboard
t_door_0040_time_stretch_11.wav,door
t_knocking_door_0010_time_stretch_9.wav,knocking_door
bg_0004.wav,bags
ring_0495.wav,ring
background_0023.wav,background
background_0028_time_stretch_11.wav,background
t_knocking_door_0059_time_stretch_5.wav,knocking_door
tool_1059.wav,tool
t_door_0088_time_stretch_7.wav,door
keyboard_0007_time_stretch_3.wav,keyboard
door_0004_time_stretch_10.wav,door
ring_0332.wav,ring
k_0081_time_stretch_3.wav,keyboard
door_0056_time_stretch_10.wav,door
door_0050_time_stretch_13.wav,door
t_knocking_door_0083_time_stretch_4.wav,knocking_door
t_keyboard_0038_time_stretch_3.wav,keyboard
tool_0727.wav,tool
door_0074_time_stretch_13.wav,door
tool_0422.wav,tool
speech_0025.wav,speech
keyboard_0008_time_stretch_1.wav,keyboard
d_0006_time_stretch_9.wav,door
knocking_door_0019_time_stretch_6.wav,knocking_door
d_0013_time_stretch_9.wav,door
k_0105.wav,keyboard
tool_0333.wav,tool
tool_0744.wav,tool
d_0060_time_stretch_0.wav,door
bg_0148_time_stretch_3.wav,bags
d_0102.wav,door
t_door_0072_time_stretch_9.wav,door
tool_0907.wav,tool
door_0010_time_stretch_3.wav,door
d_0014_time_stretch_5.wav,door
d_0062_time_stretch_7.wav,door
ring_0041.wav,ring
k_0029_time_stretch_3.wav,keyboard
tt_kd_0015_time_stretch_9.wav,knocking_door
door_0015_time_stretch_2.wav,door
t_keyboard_0001_time_stretch_0.wav,keyboard
tool_0493.wav,tool
ring_0234.wav,ring
d_0090_time_stretch_13.wav,door
door_0019_time_stretch_13.wav,door
t_bags_0004_time_stretch_3.wav,bags
bg_0069_time_stretch_0.wav,bags
background_0060_time_stretch_13.wav,background
k_0073.wav,keyboard
tt_kd_0003_time_stretch_7.wav,knocking_door
tt_k_0012_time_stretch_2.wav,keyboard
knocking_door_0013.wav,knocking_door
tool_0888.wav,tool
tool_1320.wav,tool
tool_1612.wav,tool
speech_0054.wav,speech
d_0030_time_stretch_8.wav,door
bg_0046.wav,bags
background_0042_time_stretch_12.wav,background
k_0018_time_stretch_3.wav,keyboard
t_keyboard_0025_time_stretch_3.wav,keyboard
k_0083_time_stretch_0.wav,keyboard
keyboard_0047_time_stretch_1.wav,keyboard
background_0015_time_stretch_2.wav,background
background_0020_time_stretch_12.wav,background
knocking_door_0033_time_stretch_4.wav,knocking_door
t_door_0070_time_stretch_10.wav,door
bg_0032_time_stretch_0.wav,bags
t_bags_0008_time_stretch_3.wav,bags
t_knocking_door_0002_time_stretch_4.wav,knocking_door
door_0034_time_stretch_0.wav,door
d_0087_time_stretch_2.wav,door
t_door_0058_time_stretch_9.wav,door
door_0048_time_stretch_0.wav,door
bg_0047_time_stretch_3.wav,bags
knocking_door_0048_time_stretch_9.wav,knocking_door
bg_0200_time_stretch_3.wav,bags
tool_1571.wav,tool
d_0081_time_stretch_2.wav,door
knocking_door_0009_time_stretch_10.wav,knocking_door
t_keyboard_0074_time_stretch_3.wav,keyboard
bg_0106_time_stretch_0.wav,bags
t_keyboard_0060_time_stretch_3.wav,keyboard
k_0102_time_stretch_0.wav,keyboard
t_knocking_door_0034_time_stretch_8.wav,knocking_door
tool_0440.wav,tool
background_0030_time_stretch_12.wav,background
speech_0028_slice_4.wav,speech
knocking_door_0005_time_stretch_4.wav,knocking_door
door_0030_time_stretch_8.wav,door
bg_0039_time_stretch_1.wav,bags
keyboard_0013_time_stretch_2.wav,keyboard
bg_0009_time_stretch_0.wav,bags
bags_0032_time_stretch_0.wav,bags
k_0031_time_stretch_2.wav,keyboard
k_0094.wav,keyboard
d_0096_time_stretch_10.wav,door
t_knocking_door_0079_time_stretch_10.wav,knocking_door
door_0032.wav,door
d_0061_time_stretch_6.wav,door
background_0040_time_stretch_13.wav,background
tool_0739.wav,tool
door_0066_time_stretch_3.wav,door
k_0122_time_stretch_0.wav,keyboard
d_0089_time_stretch_1.wav,door
bg_0185.wav,bags
background_0069_time_stretch_10.wav,background
knocking_door_0047_time_stretch_8.wav,knocking_door
t_knocking_door_0061_time_stretch_11.wav,knocking_door
k_0012_time_stretch_1.wav,keyboard
door_0029.wav,door
background_0038_time_stretch_10.wav,background
tool_0077.wav,tool
tool_1231.wav,tool
background_0052_time_stretch_13.wav,background
d_0059.wav,door
door_0036_time_stretch_10.wav,door
background_0006.wav,background
